id,setid,long_ft,short_ft,row,col,block,dbh,year,site,name,plot,ibap,iba,ibamai,batot,ht,stms,canker,nline,neline,eline,seline,sline,swline,wline,nwline,line_index,area_index,sname2,n_dbh,ne_dbh,e_dbh,se_dbh,s_dbh,sw_dbh,w_dbh,nw_dbh,sname3,dbh_count,cdbh_sum,cdbh_avg,dbh_ratio,sum_dbh_ratio1_sd,sum_dbh_ratio2_cd,ba_ratio,sum_ba_ratio,sdbh_x_avgcdbh
83,9,9,9,20,4,5,5.7,2013,U07m,82XAA04,16,0%,0,0.02,0.177,0,3,0,4.3,9.5,9.0,5.8,3.8,5.0,3.9,6.8,48.18,104.67,82XAA04,6.1,1.9,0,6.9,7.7,8.8,7.4,5,82XAA04,7,43.8,5.48,1.04,7.68,8.06,0.85,9.39,31.21
84,9,9,9,21,4,0,7.7,2013,U07m,NM6,0,20%,0.053,0.036,0.32,0,2,2,5.2,12.7,4.7,12.7,9.0,12.7,4.2,6.5,67.79,187.40,NM6,5.7,0,6.9,0,0,0,8.8,7.4,NM6,4,28.8,3.60,2.14,3.74,4.38,2.23,3.58,27.72
85,9,9,9,1,5,1,2.7,2013,U07m,81XAA04,21,0%,0,0.004,0.04,0,2,0,9.0,12.7,2.0,3.7,2.5,4.8,9.0,12.7,56.53,156.33,81XAA04,0,0,9.2,6.7,6.9,4.4,0,0,81XAA04,4,27.2,3.40,0.79,10.07,1.70,0.30,26.95,9.18
86,9,9,9,2,5,1,6.9,2013,U07m,81XAA04,21,6%,0.015,0.029,0.26,0,1,0,6.5,5.5,4.6,6.1,5.3,12.7,5.5,12.7,58.85,145.03,81XAA04,2.7,9.2,6.7,7.5,4.8,0,4.4,0,81XAA04,6,35.3,4.41,1.56,5.12,8.26,1.62,4.95,30.45
87,9,9,9,3,5,1,4.8,2013,U07m,81XAA04,21,4%,0.005,0.014,0.126,0,1,0,3.7,5.3,3.5,12.7,2.9,12.7,9.0,6.6,56.49,125.56,81XAA04,6.9,6.7,7.5,0,10.2,0,0,4.4,81XAA04,5,35.7,4.46,1.08,7.44,3.61,0.68,11.81,21.42
88,9,9,9,4,5,1,10.2,2013,U07m,81XAA04,21,7%,0.038,0.063,0.566,0,2,0,6.1,7.3,9.0,8.2,9.0,7.9,9.0,12.7,69.22,209.28,81XAA04,4.8,7.5,0,5.7,0,6.3,0,0,81XAA04,4,24.3,3.04,3.36,2.38,6.89,5.49,1.46,30.98
89,9,9,9,5,5,1,0,2013,U07m,2XT4E04,22,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,2XT4E04,10.2,0,5.7,7.9,0,5.6,6.3,0,2XT4E04,5,35.7,4.46,0.00,0.00,0.00,0.00,0.00,0.00
90,9,9,9,6,5,1,0,2013,U07m,2XT4E04,22,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,2XT4E04,0,5.7,7.9,6.9,0,3.6,5.6,6.3,2XT4E04,6,36.0,4.50,0.00,0.00,0.00,0.00,0.00,0.00
91,9,9,9,7,5,1,0,2013,U07m,2XT4E04,22,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,2XT4E04,0,7.9,6.9,6.1,0,6.6,3.6,5.6,2XT4E04,6,36.7,4.59,0.00,0.00,0.00,0.00,0.00,0.00
92,9,9,9,8,5,1,0,2013,U07m,2XT4E04,22,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,2XT4E04,0,6.9,6.1,2.5,4.8,1.8,6.6,3.6,2XT4E04,7,32.3,4.04,0.00,0.00,0.00,0.00,0.00,0.00
93,9,9,9,9,5,4,4.8,2013,U07m,84XAA04,23,9%,0.01,0.014,0.126,0,1,0,9.0,5.6,5.9,5.1,4.7,8.1,6.5,5.4,50.41,110.74,84XAA04,0,6.1,2.5,7.2,4.3,2.7,1.8,6.6,84XAA04,7,31.2,3.90,1.23,6.50,9.66,1.10,7.29,18.72
94,9,9,9,10,5,4,4.3,2013,U07m,84XAA04,23,15%,0.013,0.011,0.099,0,2,0,4.3,8.0,3.4,9.8,2.8,12.7,5.5,9.0,55.43,111.20,84XAA04,4.8,2.5,7.2,1.3,9.7,0,2.7,1.8,84XAA04,7,30.0,3.75,1.15,6.98,10.95,0.79,10.14,16.13
95,9,9,9,11,5,4,9.7,2013,U07m,84XAA04,23,28%,0.113,0.057,0.514,0,2,0,6.2,7.3,7.9,8.0,4.9,12.7,9.0,10.0,66.03,188.80,84XAA04,4.3,7.2,1.3,5.7,8.3,0,0,2.7,84XAA04,6,29.5,3.69,2.63,3.04,17.53,4.17,1.92,35.77
96,9,9,9,12,5,4,8.3,2013,U07m,84XAA04,23,37%,0.101,0.042,0.376,0,1,0,4.1,11.0,5.3,12.7,6.7,7.9,9.0,12.7,69.50,193.78,84XAA04,9.7,1.3,5.7,0,2.9,5.1,0,0,84XAA04,5,24.7,3.09,2.69,2.98,13.19,3.39,2.36,25.63
97,9,9,9,13,5,5,2.9,2013,U07m,17XGA04,24,7%,0.003,0.005,0.046,0,1,0,2.3,4.3,9.0,12.7,3.3,12.7,3.3,12.7,60.33,126.90,17XGA04,8.3,5.7,0,0,5.1,0,5.1,0,17XGA04,4,24.2,3.03,0.96,8.34,2.00,0.44,18.24,8.77
98,9,9,9,14,5,5,5.1,2013,U07m,17XGA04,24,6%,0.008,0.016,0.142,0,2,0,5.7,12.7,9.0,12.7,3.9,5.3,9.0,6.4,64.77,181.73,17XGA04,2.9,0,0,0,6.7,7.1,0,5.1,17XGA04,4,21.8,2.73,1.87,4.27,4.24,1.60,4.99,13.90
99,9,9,9,15,5,5,6.7,2013,U07m,17XGA04,24,0%,0,0.027,0.245,0,1,0,5.1,12.7,9.0,8.9,5.2,5.9,4.4,12.7,63.89,170.55,17XGA04,5.1,0,0,2.9,5,7.7,7.1,0,17XGA04,5,27.8,3.48,1.93,4.15,6.78,2.12,3.77,23.28
100,9,9,9,16,5,5,5,2013,U07m,17XGA04,24,2%,0.003,0.015,0.136,0,2,0,3.8,12.7,5.7,6.8,9.0,7.5,3.5,5.3,54.40,125.44,17XGA04,6.7,0,2.9,4.3,0,3.5,7.7,7.1,17XGA04,6,32.2,4.03,1.24,6.44,6.42,1.03,7.75,20.13
101,9,9,9,17,5,5,0,2013,U07m,85XAA04,25,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,85XAA04,5,2.9,4.3,6.8,3.7,8.4,3.5,7.7,85XAA04,8,42.3,5.29,0.00,0.00,0.00,0.00,0.00,0.00
102,9,9,9,18,5,5,3.7,2013,U07m,85XAA04,25,0%,0,0.008,0.075,0,1,0,9.0,5.9,3.2,4.8,5.9,4.8,2.8,6.5,42.91,82.78,85XAA04,0,4.3,6.8,6.1,1.9,6.1,8.4,3.5,85XAA04,7,37.1,4.64,0.80,10.03,6.06,0.49,16.48,17.16
103,9,9,9,19,5,5,1.9,2013,U07m,85XAA04,25,0%,0,0.002,0.02,0,1,0,3.1,2.8,2.1,2.7,9.0,3.2,2.1,2.3,27.36,32.64,85XAA04,3.7,6.8,6.1,7,0,5.7,6.1,8.4,85XAA04,7,43.8,5.48,0.35,23.05,2.25,0.10,79.34,10.40
104,9,9,9,20,5,5,0,2013,U07m,85XAA04,25,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,85XAA04,1.9,6.1,7,7.5,6.9,7.7,5.7,6.1,85XAA04,8,48.9,6.11,0.00,0.00,0.00,0.00,0.00,0.00
105,9,9,9,21,5,0,6.9,2013,U07m,NM6,0,4%,0.009,0.029,0.261,0,2,2,9.0,6.3,4.3,12.7,9.0,12.7,4.3,7.0,65.31,181.94,NM6,0,7,7.5,0,0,0,7.7,5.7,NM6,4,27.9,3.49,1.98,4.04,4.01,1.93,4.14,24.06
106,9,9,9,1,6,2,9.2,2013,U07m,81XAA04,30,5%,0.022,0.051,0.459,0,2,0,9.0,12.7,4.7,6.8,5.2,7.3,7.0,12.7,65.34,188.30,81XAA04,0,0,8.5,8.1,6.7,6.9,2.7,0,81XAA04,5,32.9,4.11,2.24,3.58,8.33,2.85,2.81,37.84
107,9,9,9,2,6,2,6.7,2013,U07m,81XAA04,30,0%,0,0.027,0.245,0,1,0,3.8,5.6,4.1,6.0,4.2,7.4,4.4,9.1,44.69,82.54,81XAA04,9.2,8.5,8.1,7.4,7.5,4.8,6.9,2.7,81XAA04,8,55.1,6.89,0.97,8.22,8.99,0.87,9.17,46.15
108,9,9,9,3,6,2,7.5,2013,U07m,81XAA04,30,56%,0.11,0.034,0.307,0,1,0,4.8,6.1,4.5,6.1,9.0,5.4,5.5,6.6,47.99,100.80,81XAA04,6.7,8.1,7.4,8.2,0,10.2,4.8,6.9,81XAA04,7,52.3,6.54,1.15,6.97,7.36,1.11,7.24,49.03
109,9,9,9,4,6,2,0,2013,U07m,81XAA04,30,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,81XAA04,7.5,7.4,8.2,0,5.7,0,10.2,4.8,81XAA04,6,43.8,5.48,0.00,0.00,0.00,0.00,0.00,0.00
110,9,9,9,5,6,2,5.7,2013,U07m,82XAA04,29,4%,0.006,0.02,0.177,0,1,0,9.0,5.2,9.0,12.7,3.8,12.7,9.0,4.6,66.01,177.20,82XAA04,0,8.2,0,0,7.9,0,0,10.2,82XAA04,3,26.3,3.29,1.73,4.61,1.98,1.11,7.19,18.74
111,9,9,9,6,6,2,7.9,2013,U07m,82XAA04,29,3%,0.011,0.038,0.339,0,2,0,5.2,12.7,9.0,8.5,4.8,12.7,9.0,12.7,74.74,231.76,82XAA04,5.7,0,0,3.9,6.9,0,0,0,82XAA04,3,16.5,2.06,3.83,2.09,4.56,5.24,1.53,16.29
112,9,9,9,7,6,2,6.9,2013,U07m,82XAA04,29,8%,0.02,0.029,0.26,0,3,0,4.2,12.7,5.8,8.9,4.8,12.7,9.0,12.7,70.78,199.15,82XAA04,7.9,0,3.9,3,6.1,0,0,0,82XAA04,4,20.9,2.61,2.64,3.03,6.07,3.08,2.60,18.03
113,9,9,9,8,6,2,6.1,2013,U07m,82XAA04,29,34%,0.051,0.023,0.203,0,2,0,4.2,7.8,6.0,7.2,6.4,7.1,9.0,12.7,60.44,157.96,82XAA04,6.9,3.9,3,4.7,2.5,4.8,0,0,82XAA04,6,25.8,3.23,1.89,4.23,9.49,2.42,3.31,19.67
114,9,9,9,9,6,3,2.5,2013,U07m,18XAG04,28,0%,0,0.004,0.034,0,1,0,2.6,5.8,3.1,5.0,2.3,4.7,3.1,12.7,39.31,55.89,18XAG04,6.1,3,4.7,3.9,7.2,4.3,4.8,0,18XAG04,7,34.0,4.25,0.59,13.60,3.87,0.28,28.30,10.63
115,9,9,9,10,6,3,7.2,2013,U07m,18XAG04,28,15%,0.037,0.031,0.282,0,2,0,6.7,7.7,5.8,7.0,7.6,5.4,5.6,7.6,53.53,126.05,18XAG04,2.5,4.7,3.9,5.9,1.3,9.7,4.3,4.8,18XAG04,8,37.1,4.64,1.55,5.15,16.93,1.92,4.16,33.39
116,9,9,9,11,6,3,1.3,2013,U07m,18XAG04,28,40%,0.003,0.001,0.009,0,2,0,1.4,3.2,1.6,12.7,1.7,1.7,1.1,3.0,26.32,22.43,18XAG04,7.2,3.9,5.9,0,5.7,8.3,9.7,4.3,18XAG04,7,45.0,5.63,0.23,34.62,1.56,0.04,186.88,7.31
117,9,9,9,12,6,3,5.7,2013,U07m,18XAG04,28,25%,0.035,0.02,0.177,0,1,0,7.3,6.3,9.0,5.0,9.0,8.4,3.7,4.7,53.36,123.81,18XAG04,1.3,5.9,0,8.9,0,2.9,8.3,9.7,18XAG04,6,37.0,4.63,1.23,6.49,9.23,0.91,8.84,26.36
118,9,9,9,13,6,3,0,2013,U07m,1XTE04,27,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,1XTE04,5.7,0,8.9,7.5,0,5.1,2.9,8.3,1XTE04,6,38.4,4.80,0.00,0.00,0.00,0.00,0.00,0.00
119,9,9,9,14,6,3,0,2013,U07m,1XTE04,27,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,1XTE04,0,8.9,7.5,8.2,0,6.7,5.1,2.9,1XTE04,6,39.3,4.91,0.00,0.00,0.00,0.00,0.00,0.00
120,9,9,9,15,6,3,0,2013,U07m,1XTE04,27,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,1XTE04,0,7.5,8.2,9.9,2.9,5,6.7,5.1,1XTE04,7,45.3,5.66,0.00,0.00,0.00,0.00,0.00,0.00
121,9,9,9,16,6,3,2.9,2013,U07m,1XTE04,27,0%,0,0.005,0.046,0,1,0,9.0,3.3,2.0,12.7,3.6,12.7,3.3,3.8,50.59,86.37,1XTE04,0,8.2,9.9,0,4.3,0,5,6.7,1XTE04,5,34.1,4.26,0.68,11.76,2.33,0.27,30.16,12.36
122,9,9,9,17,6,6,4.3,2013,U07m,82XAA04,26,0%,0,0.011,0.101,0,2,0,5.4,3.9,9.0,5.9,3.5,6.8,9.0,5.9,49.33,105.68,82XAA04,2.9,9.9,0,5,6.8,3.7,0,5,82XAA04,6,33.3,4.16,1.03,7.74,5.43,0.68,11.70,17.90
123,9,9,9,18,6,6,6.8,2013,U07m,82XAA04,26,25%,0.051,0.028,0.253,0,2,0,5.5,12.7,5.2,7.7,4.7,9.9,5.8,12.7,64.34,163.27,82XAA04,4.3,0,5,4.5,6.1,1.9,3.7,0,82XAA04,6,25.5,3.19,2.13,3.75,10.98,3.13,2.56,21.68
124,9,9,9,19,6,6,6.1,2013,U07m,82XAA04,26,19%,0.032,0.023,0.203,0,1,0,4.3,7.0,5.2,5.5,4.2,12.7,6.9,7.9,53.64,122.46,82XAA04,6.8,5,4.5,8,7,0,1.9,3.7,82XAA04,7,36.9,4.61,1.32,6.05,9.97,1.34,5.96,28.14
125,9,9,9,20,6,6,7,2013,U07m,82XAA04,26,11%,0.027,0.03,0.269,0,2,0,4.8,7.7,4.2,8.7,4.3,6.4,9.0,10.0,55.17,129.93,82XAA04,6.1,4.5,8,3.3,7.5,6.9,0,1.9,82XAA04,7,38.2,4.78,1.47,5.46,11.33,1.63,4.89,33.43
126,9,9,9,21,6,0,7.5,2013,U07m,NM6,0,4%,0.013,0.034,0.306,0,2,2,4.7,6.2,6.2,12.7,9.0,12.7,4.7,12.7,68.94,196.01,NM6,7,8,3.3,0,0,0,6.9,0,NM6,4,25.2,3.15,2.38,3.36,5.37,2.62,3.05,23.63
127,9,9,9,1,7,2,8.5,2013,U07m,83XAA04,31,34%,0.101,0.044,0.395,0,2,0,9.0,12.7,7.0,12.7,4.6,7.1,4.3,12.7,70.25,206.83,83XAA04,0,0,2.4,0,8.1,6.7,9.2,0,83XAA04,4,26.4,3.30,2.58,3.11,6.78,2.88,2.78,28.05
128,9,9,9,2,7,2,8.1,2013,U07m,83XAA04,31,11%,0.035,0.039,0.355,0,2,0,4.4,9.8,9.0,10.7,4.7,6.6,4.9,6.0,56.15,140.65,83XAA04,8.5,2.4,0,1.5,7.4,7.5,6.7,9.2,83XAA04,7,43.2,5.40,1.50,5.33,13.99,1.64,4.89,43.74
129,9,9,9,3,7,2,7.4,2013,U07m,83XAA04,31,30%,0.068,0.033,0.299,0,1,0,4.3,12.7,7.5,9.6,4.3,12.7,4.5,6.7,62.27,152.97,83XAA04,8.1,0,1.5,2.4,8.2,0,7.5,6.7,83XAA04,6,34.4,4.30,1.72,4.65,11.92,1.81,4.42,31.82
130,9,9,9,4,7,2,8.2,2013,U07m,83XAA04,31,11%,0.035,0.041,0.367,0,1,0,4.7,10.8,7.0,7.3,9.0,7.5,9.0,6.6,61.96,166.02,83XAA04,7.4,1.5,2.4,6,0,5.7,0,7.5,83XAA04,6,30.5,3.81,2.15,3.72,13.89,2.87,2.79,31.26
131,9,9,9,5,7,2,0,2013,U07m,2XT4E04,32,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,2XT4E04,8.2,2.4,6,2.6,0,7.9,5.7,0,2XT4E04,6,32.8,4.10,0.00,0.00,0.00,0.00,0.00,0.00
132,9,9,9,6,7,2,0,2013,U07m,2XT4E04,32,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,2XT4E04,0,6,2.6,2.2,3.9,6.9,7.9,5.7,2XT4E04,7,35.2,4.40,0.00,0.00,0.00,0.00,0.00,0.00
133,9,9,9,7,7,2,3.9,2013,U07m,2XT4E04,32,17%,0.012,0.009,0.083,0,1,0,9.0,7.6,5.8,5.4,5.1,5.0,3.2,4.2,45.29,93.37,2XT4E04,0,2.6,2.2,5.3,3,6.1,6.9,7.9,2XT4E04,7,34.0,4.25,0.92,8.72,7.01,0.62,12.88,16.58
134,9,9,9,8,7,2,3,2013,U07m,2XT4E04,32,0%,0,0.006,0.051,0,3,0,3.9,7.3,3.3,3.7,3.5,6.9,3.0,3.9,35.49,52.74,2XT4E04,3.9,2.2,5.3,7.3,4.7,2.5,6.1,6.9,2XT4E04,8,38.9,4.86,0.62,12.97,5.87,0.34,23.84,14.59
135,9,9,9,9,7,3,4.7,2013,U07m,17XGA04,33,0%,0,0.013,0.119,0,2,0,5.5,6.0,3.5,5.8,4.9,5.0,5.9,5.5,42.11,77.69,17XGA04,3,5.3,7.3,5.7,3.9,7.2,2.5,6.1,17XGA04,8,41.0,5.13,0.92,8.72,8.43,0.76,10.56,24.09
136,9,9,9,10,7,3,3.9,2013,U07m,17XGA04,33,0%,0,0.009,0.083,0,1,0,4.1,4.4,3.7,4.5,3.6,9.5,3.2,7.8,40.73,66.30,17XGA04,4.7,7.3,5.7,7.1,5.9,1.3,7.2,2.5,17XGA04,8,41.7,5.21,0.75,10.69,8.36,0.48,16.63,20.33
137,9,9,9,11,7,3,5.9,2013,U07m,17XGA04,33,10%,0.018,0.021,0.193,0,2,0,5.4,6.5,4.1,6.4,9.0,6.5,7.4,5.7,50.92,114.60,17XGA04,3.9,5.7,7.1,5.9,0,5.7,1.3,7.2,17XGA04,7,36.8,4.60,1.28,6.24,10.77,1.27,6.29,27.14
138,9,9,9,12,7,3,0,2013,U07m,17XGA04,33,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,17XGA04,5.9,7.1,5.9,6.5,8.9,0,5.7,1.3,17XGA04,7,41.3,5.16,0.00,0.00,0.00,0.00,0.00,0.00
139,9,9,9,13,7,3,8.9,2013,U07m,83XAA04,34,12%,0.047,0.048,0.43,0,2,0,9.0,7.7,5.2,7.8,4.9,12.7,9.0,7.8,63.98,177.95,83XAA04,0,5.9,6.5,5.7,7.5,0,0,5.7,83XAA04,5,31.3,3.91,2.27,3.52,7.19,3.20,2.50,34.82
140,9,9,9,14,7,3,7.5,2013,U07m,83XAA04,34,9%,0.025,0.034,0.305,0,2,0,4.1,6.8,5.1,12.7,4.3,12.7,9.0,12.7,67.53,183.48,83XAA04,8.9,6.5,5.7,0,8.2,0,0,0,83XAA04,4,29.3,3.66,2.05,3.91,4.23,2.03,3.93,27.47
141,9,9,9,15,7,3,8.2,2013,U07m,83XAA04,34,20%,0.06,0.04,0.364,0,2,0,4.7,7.5,9.0,8.9,4.1,9.4,9.0,12.7,65.34,182.74,83XAA04,7.5,5.7,0,3.5,9.9,2.9,0,0,83XAA04,5,29.5,3.69,2.22,3.60,8.53,2.59,3.08,30.24
142,9,9,9,16,7,3,9.9,2013,U07m,83XAA04,34,25%,0.108,0.059,0.534,0,2,0,4.9,12.7,6.6,7.9,9.0,8.9,7.0,12.7,69.74,199.20,83XAA04,8.2,0,3.5,6.1,0,4.3,2.9,0,83XAA04,5,25.0,3.13,3.17,2.53,11.37,5.46,1.47,30.94
143,9,9,9,17,7,6,0,2013,U07m,81XAA04,35,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,81XAA04,9.9,3.5,6.1,6.6,5,6.8,4.3,2.9,81XAA04,8,45.1,5.64,0.00,0.00,0.00,0.00,0.00,0.00
144,9,9,9,18,7,6,5,2013,U07m,81XAA04,35,9%,0.011,0.015,0.136,0,1,0,9.0,5.7,3.9,12.7,4.7,5.7,3.8,6.8,52.47,113.21,81XAA04,0,6.1,6.6,0,4.5,6.1,6.8,4.3,81XAA04,6,34.4,4.30,1.16,6.88,5.41,0.99,8.12,21.50
145,9,9,9,19,7,6,4.5,2013,U07m,81XAA04,35,0%,0,0.012,0.109,0,2,0,4.3,5.2,9.0,6.4,3.2,5.0,3.8,5.1,41.90,78.66,81XAA04,5,6.6,0,4.5,8,7,6.1,6.8,81XAA04,7,44.0,5.50,0.82,9.78,5.19,0.57,14.09,24.75
146,9,9,9,20,7,6,8,2013,U07m,81XAA04,35,16%,0.048,0.039,0.352,0,2,0,5.8,12.7,5.8,9.2,6.4,6.6,4.8,7.2,58.38,144.09,81XAA04,4.5,0,4.5,3.1,3.3,7.5,7,6.1,81XAA04,7,36.0,4.50,1.78,4.50,12.08,2.52,3.18,36.00
147,9,9,9,21,7,0,3.3,2013,U07m,85XAA04,0,13%,0.007,0.007,0.059,0,1,0,2.6,5.4,4.6,12.7,9.0,12.7,2.8,4.1,53.94,135.85,85XAA04,8,4.5,3.1,0,0,0,7.5,7,85XAA04,5,30.1,3.76,0.88,9.12,3.12,0.44,18.28,12.42
148,9,9,9,1,8,2,2.4,2013,U07m,1XTE04,40,0%,0,0.003,0.031,0,1,2,9.0,12.7,9.0,12.7,9.0,2.9,2.0,12.7,70.07,222.71,1XTE04,0,0,0,0,0,8.1,8.5,0,1XTE04,2,16.6,2.08,1.16,6.92,0.58,0.33,23.93,4.98
149,9,9,9,2,8,2,0,2013,U07m,1XTE04,40,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,1XTE04,2.4,0,0,0,1.5,7.4,8.1,8.5,1XTE04,5,27.9,3.49,0.00,0.00,0.00,0.00,0.00,0.00
150,9,9,9,3,8,2,1.5,2013,U07m,1XTE04,40,0%,0,0.001,0.012,0,1,0,9.0,12.7,9.0,12.7,3.5,2.0,1.5,2.0,52.39,147.94,1XTE04,0,0,0,0,2.4,8.2,7.4,8.1,1XTE04,4,26.1,3.26,0.46,17.40,1.20,0.09,85.94,4.89
151,9,9,9,4,8,2,2.4,2013,U07m,1XTE04,40,0%,0,0.003,0.031,0,1,0,5.5,12.7,9.0,2.8,2.6,12.7,2.0,3.1,50.50,105.87,1XTE04,1.5,0,0,8.6,6,0,8.2,7.4,1XTE04,5,31.7,3.96,0.61,13.21,2.90,0.20,40.66,9.51
152,9,9,9,5,8,2,6,2013,U07m,18XAG04,39,11%,0.019,0.022,0.196,0,1,0,6.4,12.7,3.7,5.2,6.3,12.7,9.0,5.4,61.44,161.99,18XAG04,2.4,0,8.6,8.7,2.6,0,0,8.2,18XAG04,5,30.5,3.81,1.57,5.08,6.93,1.26,6.37,22.88
153,9,9,9,6,8,2,2.6,2013,U07m,18XAG04,39,0%,0,0.004,0.037,0,1,0,2.7,3.0,2.1,3.3,4.9,5.1,9.0,12.7,42.72,90.77,18XAG04,6,8.6,8.7,7.5,2.2,3.9,0,0,18XAG04,6,36.9,4.61,0.56,14.19,3.23,0.21,38.75,11.99
154,9,9,9,7,8,2,2.2,2013,U07m,18XAG04,39,0%,0,0.003,0.026,0,1,0,4.1,2.6,2.0,2.4,2.6,5.4,3.2,12.7,35.17,54.01,18XAG04,2.6,8.7,7.5,9.3,5.3,3,3.9,0,18XAG04,7,40.3,5.04,0.44,18.32,3.34,0.14,57.33,11.08
155,9,9,9,8,8,2,5.3,2013,U07m,18XAG04,39,0%,0,0.017,0.154,0,3,0,6.4,5.3,3.3,6.5,3.8,6.7,5.7,7.3,45.06,88.39,18XAG04,2.2,7.5,9.3,5,7.3,4.7,3,3.9,18XAG04,8,42.9,5.36,0.99,8.09,9.72,0.83,9.69,28.42
156,9,9,9,9,8,3,7.3,2013,U07m,82XAA04,38,20%,0.048,0.033,0.294,0,3,0,5.2,5.6,5.3,6.4,5.1,8.3,5.5,9.0,50.41,109.41,82XAA04,5.3,9.3,5,7.2,5.7,3.9,4.7,3,82XAA04,8,44.1,5.51,1.32,6.04,11.78,1.58,5.07,40.24
157,9,9,9,10,8,3,5.7,2013,U07m,82XAA04,38,4%,0.006,0.02,0.177,0,1,0,3.9,6.8,4.0,8.0,4.0,6.3,5.3,7.0,45.26,85.09,82XAA04,7.3,5,7.2,3.4,7.1,5.9,3.9,4.7,82XAA04,8,44.5,5.56,1.02,7.81,8.83,0.98,8.13,31.71
158,9,9,9,11,8,3,7.1,2013,U07m,82XAA04,38,6%,0.016,0.03,0.273,0,2,0,5.0,6.3,6.1,8.1,4.9,12.7,4.9,8.2,56.31,129.43,82XAA04,5.7,7.2,3.4,4,5.9,0,5.9,3.9,82XAA04,7,36.0,4.50,1.58,5.07,10.32,2.05,3.90,31.95
159,9,9,9,12,8,3,5.9,2013,U07m,82XAA04,38,11%,0.019,0.021,0.19,0,1,0,4.1,8.1,5.4,5.7,4.3,5.1,9.0,6.4,47.98,99.79,82XAA04,7.1,3.4,4,7.2,6.5,8.9,0,5.9,82XAA04,7,43.0,5.38,1.10,7.29,7.43,0.97,8.22,31.71
160,9,9,9,13,8,3,6.5,2013,U07m,81XAA04,37,17%,0.033,0.026,0.23,0,2,0,4.7,7.9,4.3,6.2,4.8,5.9,3.8,12.7,50.32,101.25,81XAA04,5.9,4,7.2,6.8,5.7,7.5,8.9,0,81XAA04,7,46.0,5.75,1.13,7.08,7.32,1.07,7.50,37.38
161,9,9,9,14,8,3,5.7,2013,U07m,81XAA04,37,20%,0.03,0.02,0.177,0,1,0,4.2,5.6,4.1,5.9,9.0,5.2,3.9,5.0,42.91,81.84,81XAA04,6.5,7.2,6.8,6.6,0,8.2,7.5,8.9,81XAA04,7,51.7,6.46,0.88,9.07,5.47,0.67,11.90,36.84
162,9,9,9,15,8,3,0,2013,U07m,81XAA04,37,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,81XAA04,5.7,6.8,6.6,3.9,3.5,9.9,8.2,7.5,81XAA04,8,52.1,6.51,0.00,0.00,0.00,0.00,0.00,0.00
163,9,9,9,16,8,3,3.5,2013,U07m,81XAA04,37,0%,0,0.007,0.067,0,1,0,9.0,4.4,4.3,3.7,3.3,12.7,2.4,3.8,43.58,71.27,81XAA04,0,6.6,3.9,8.4,6.1,0,9.9,8.2,81XAA04,6,43.1,5.39,0.65,12.31,3.20,0.30,27.08,18.86
164,9,9,9,17,8,6,6.1,2013,U07m,84XAA04,36,15%,0.026,0.023,0.203,0,1,0,5.7,7.8,3.8,6.9,4.3,7.0,9.0,4.9,49.37,104.16,84XAA04,3.5,3.9,8.4,5.1,6.6,5,0,9.9,84XAA04,7,42.4,5.30,1.15,6.95,7.99,1.02,7.81,32.33
165,9,9,9,18,8,6,6.6,2013,U07m,84XAA04,36,13%,0.028,0.026,0.238,0,1,0,4.7,5.6,5.1,5.8,9.0,7.6,5.1,12.7,55.60,130.22,84XAA04,6.1,8.4,5.1,7.8,0,4.5,5,0,84XAA04,6,36.9,4.61,1.43,5.59,6.79,1.45,5.51,30.44
