field_trial_key|id|notes|notes2|notes3|planted_order|live_quantity|is_plus_ynu|live_dbh_cm|live_height_cm|leaf_score|canker_score|tree_spacing_ft|row_nbr|column_nbr|replication_nbr|plot_nbr|block_nbr|id_test_spec|id_site
2b25|959|0|2017 get whips, thin later|0|-1|1|U|-1|-1|-1|-1|4x6|2|31|2|27|1|52|9
100aa11|960|0|2017 get whips|0|-1|1|Y|-1|-1|-1|-1|4x6|2|32|2|28|1|52|9
100aa11|961|0|2017 get whips, thin later|0|-1|1|Y|-1|-1|-1|-1|4x6|2|33|2|28|1|52|9
100aa11|962|branchy|2017 get whips|0|-1|1|Y|-1|-1|-1|-1|4x6|2|34|2|28|1|52|9
100aa12|963|0|Thin later|0|-1|1|Y|-1|-1|-1|-1|4x6|2|35|2|29|1|52|9
100aa12|964|0|0|0|-1|1|Y|-1|-1|-1|-1|4x6|2|36|2|29|1|52|9
97aa12|965|0|Thin later|0|-1|1|U|-1|-1|-1|-1|4x6|2|37|2|30|1|52|9
97aa12|966|0|Thin later|0|-1|1|U|-1|-1|-1|-1|4x6|2|38|2|30|1|52|9
2b71|967|0|2017 get whips|0|-1|1|U|-1|-1|-1|-1|4x6|2|39|2|31|1|52|9
2b22|968|Nice! good clone|0|0|-1|1|Y|-1|-1|-1|-1|4x6|2|40|2|32|1|52|9
2b22|969|0|Thin later|0|-1|1|U|-1|-1|-1|-1|4x6|2|41|2|32|1|52|9
2b22|970|0|0|0|-1|1|U|-1|-1|-1|-1|4x6|2|42|2|32|1|52|9
cag204|971|ELD|2017 get whips|0|-1|1|U|-1|-1|-1|-1|4x6|2|43|2|33|1|52|9
2b21|972|ELD, leaf bug issues|0|0|-1|1|N|-1|-1|-1|-1|4x6|2|44|2|34|1|52|9
2b21|973|ELD, leaf bug issues|Thin later|0|-1|1|N|-1|-1|-1|-1|4x6|2|45|2|34|1|52|9
2b6|974|0|2017 get whips|0|-1|1|U|-1|-1|-1|-1|4x6|2|46|2|35|1|52|9
2b6|975|0|2017 get whips, thin later|0|-1|1|U|-1|-1|-1|-1|4x6|2|47|2|35|1|52|9
2b6|976|0|2017 get whips|0|-1|1|U|-1|-1|-1|-1|4x6|2|48|2|35|1|52|9
2b25|977|whip with 1 inch roots|0|0|-1|1|Y|-1|-1|-1|-1|4x6|2|49|2|36|1|52|9
2b3|978|0|0|0|-1|1|U|-1|-1|-1|-1|4x6|2|50|2|37|1|52|9
2b3|979|0|Thin later|0|-1|1|U|-1|-1|-1|-1|4x6|2|51|2|37|1|52|9
2b3|980|ELD|0|0|-1|1|U|-1|-1|-1|-1|4x6|2|52|2|37|1|52|9
2b21|981|buggy, branchy|2017 get whips|0|-1|1|N|-1|-1|-1|-1|4x6|2|53|2|38|1|52|9
2b21|982|0|2017 get whips, thin later|0|-1|1|N|-1|-1|-1|-1|4x6|2|54|2|38|1|52|9
2b21|983|0|2017 get whips|0|-1|1|N|-1|-1|-1|-1|4x6|2|55|2|38|1|52|9
2b21|984|0|2017 get whips|0|-1|1|N|-1|-1|-1|-1|4x6|2|56|2|38|1|52|9
93aa11|985|Start 2017 row 2 secondary planting, buggy|0|0|-1|1|U|-1|-1|-1|-1|8x10|2|57|2|39|1|52|9
93aa11|986|buggy|0|0|-1|1|U|-1|-1|-1|-1|8x10|2|58|2|39|1|52|9
2b80|987|0|0|0|-1|1|Y|-1|-1|-1|-1|8x10|2|59|2|40|1|52|9
8bg8|988|0|0|0|-1|1|U|-1|-1|-1|-1|8x10|2|60|2|41|1|52|9
6ba2|989|0|0|0|-1|1|U|-1|-1|-1|-1|8x10|2|61|2|42|1|52|9
2b55|990|0|0|0|-1|1|U|-1|-1|-1|-1|8x10|2|62|2|43|1|52|9
4ab9|991|0|0|0|-1|1|Y|-1|-1|-1|-1|8x10|2|63|2|44|1|52|9
8bg21|992|0|0|0|-1|1|U|-1|-1|-1|-1|8x10|2|64|2|45|1|52|9
2b67|993|0|0|0|-1|1|Y|-1|-1|-1|-1|8x10|2|65|2|46|1|52|9
2b63|994|0|0|0|-1|1|U|-1|-1|-1|-1|8x10|2|66|2|47|1|52|9
2b68|995|buggy leaves|0|0|-1|1|U|-1|-1|-1|-1|8x10|2|67|2|48|1|52|9
3bc4|996|0|0|0|-1|1|Y|-1|-1|-1|-1|8x10|2|68|2|49|1|52|9
aag2001|997|0|0|0|-1|1|U|-1|-1|-1|-1|8x10|2|69|2|50|1|52|9
aag2001|998|0|0|0|-1|1|U|-1|-1|-1|-1|8x10|2|70|2|50|1|52|9
7bt7|999|0|0|0|-1|1|U|-1|-1|-1|-1|8x10|2|71|2|51|1|52|9
83aa70|1000|0|0|0|-1|1|U|-1|-1|-1|-1|8x10|2|72|2|52|1|52|9
ae3|1001|0|0|0|-1|1|U|-1|-1|-1|-1|8x10|2|73|2|53|1|52|9
ae3|1002|0|0|0|-1|1|U|-1|-1|-1|-1|8x10|2|74|2|53|1|52|9
2b62|1003|ELD|0|0|-1|1|U|-1|-1|-1|-1|8x10|2|75|2|54|1|52|9
aa4102|1004|0|0|0|-1|1|U|-1|-1|-1|-1|8x10|2|76|2|55|1|52|9
11ab10|1005|Was aa4102, Replaced with 11ab10 on 3/20/18.|0|0|-1|1|U|-1|-1|-1|-1|8x10|2|77|2|55|1|52|9
92aa11|1006|0|0|0|-1|1|U|-1|-1|-1|-1|8x10|2|78|2|56|1|52|9
3bc5|1007|ELD|0|0|-1|1|U|-1|-1|-1|-1|8x10|2|79|2|57|1|52|9
tc72|1008|0|0|0|-1|1|U|-1|-1|-1|-1|8x10|2|80|2|58|1|52|9
1bw6|1009|Was tc72, replaced withe 1bw6 on 3/20/18. (very small, 1/4 inch diameter)|0|0|-1|1|U|-1|-1|-1|-1|8x10|2|81|2|58|1|52|9
14b19|1010|0|0|0|-1|1|U|-1|-1|-1|-1|8x10|2|82|2|59|1|52|9
14b4|1011|End of Row 2, Secondary trees|0|0|-1|1|U|-1|-1|-1|-1|8x10|2|83|2|60|1|52|9
dn34|1012|Start 2017 row 3 Primary clones|0|0|-1|1|U|-1|-1|-1|-1|8x10|3|1|3|1|2|52|9
dn34|1013|0|0|0|-1|1|U|-1|-1|-1|-1|8x10|3|2|3|1|2|52|9
dn34|1014|0|0|0|-1|1|U|-1|-1|-1|-1|8x10|3|3|3|1|2|52|9
4ab4|1015|ELD|0|0|-1|1|U|-1|-1|-1|-1|8x10|3|4|3|2|2|52|9
4ab4|1016|ELD|0|0|-1|1|U|-1|-1|-1|-1|8x10|3|5|3|2|2|52|9
cag204|1017|0|0|0|-1|1|U|-1|-1|-1|-1|8x10|3|6|3|3|2|52|9
5br3|1018|0|0|0|-1|1|U|-1|-1|-1|-1|8x10|3|7|3|4|2|52|9
5br3|1019|0|0|0|-1|1|U|-1|-1|-1|-1|8x10|3|8|3|4|2|52|9
8bg3|1020|0|0|0|-1|1|Y|-1|-1|-1|-1|8x10|3|9|3|3|2|52|9
8bg3|1021|0|0|0|-1|1|Y|-1|-1|-1|-1|8x10|3|10|3|3|2|52|9
2b52|1022|0|0|0|-1|1|U|-1|-1|-1|-1|8x10|3|11|3|4|2|52|9
2b52|1023|0|0|0|-1|1|U|-1|-1|-1|-1|8x10|3|12|3|4|2|52|9
dn34|1024|Was 2b55, replaced with a 1/2 inch dia dn34.|0|0|-1|0|U|-1|-1|-1|-1|8x10|3|13|3|5|2|52|9
2b55|1025|0|0|0|-1|1|U|-1|-1|-1|-1|8x10|3|14|3|5|2|52|9
18bg19|1026|leaf spot|0|0|-1|1|N|-1|-1|-1|-1|8x10|3|15|3|6|2|52|9
18bg19|1027|leaf spot (dear pruned to 3' in 2017)|0|0|-1|1|N|-1|-1|-1|-1|8x10|3|16|3|6|2|52|9
3bc1|1028|0|0|0|-1|1|Y|-1|-1|-1|-1|8x10|3|17|3|7|2|52|9
3bc1|1029|0|0|0|-1|1|U|-1|-1|-1|-1|8x10|3|18|3|7|2|52|9
2b3|1030|0|0|0|-1|1|U|-1|-1|-1|-1|8x10|3|19|3|8|2|52|9
2b3|1031|0|0|0|-1|1|U|-1|-1|-1|-1|8x10|3|20|3|8|2|52|9
2b25|1032|0|0|0|-1|1|Y|-1|-1|-1|-1|8x10|3|21|3|9|2|52|9
2b25|1033|0|0|0|-1|1|Y|-1|-1|-1|-1|8x10|3|22|3|9|2|52|9
11ab10|1034|wide form, bad leaves|0|0|-1|1|U|-1|-1|-1|-1|8x10|3|23|3|10|2|52|9
11ab10|1035|wide form, bad leaves|0|0|-1|1|Y|-1|-1|-1|-1|8x10|3|24|3|10|2|52|9
11ab22|1036|0|0|0|-1|1|Y|-1|-1|-1|-1|8x10|3|25|3|11|2|52|9
11ab22|1037|0|0|0|-1|1|Y|-1|-1|-1|-1|8x10|3|26|3|11|2|52|9
14b7|1038|wide form|0|0|-1|1|Y|-1|-1|-1|-1|8x10|3|27|3|12|2|52|9
14b7|1039|wide form|0|0|-1|1|Y|-1|-1|-1|-1|8x10|3|28|3|12|2|52|9
14b21|1040|0|0|0|-1|1|Y|-1|-1|-1|-1|8x10|3|29|3|13|2|52|9
14b21|1041|0|0|0|-1|1|Y|-1|-1|-1|-1|8x10|3|30|3|13|2|52|9
14b10|1042|0|0|0|-1|1|U|-1|-1|-1|-1|8x10|3|31|3|14|2|52|9
14b10|1043|0|0|0|-1|1|U|-1|-1|-1|-1|8x10|3|32|3|14|2|52|9
16ab8|1044|0|0|0|-1|1|U|-1|-1|-1|-1|8x10|3|33|3|15|2|52|9
16ab8|1045|Note bare root whip planted after this tree; col=34.5, Leaf=4, DBH=1.8 |0|0|-1|1|U|-1|-1|-1|-1|8x10|3|34|3|15|2|52|9
23ba11|1046|0|0|0|-1|1|U|-1|-1|-1|-1|8x10|3|35|3|16|2|52|9
23ba11|1047|0|0|0|-1|1|U|-1|-1|-1|-1|8x10|3|36|3|16|2|52|9
100aa12|1048|0|0|0|-1|1|U|-1|-1|-1|-1|8x10|3|37|3|17|2|52|9
100aa12|1049|0|0|0|-1|1|U|-1|-1|-1|-1|8x10|3|38|3|17|2|52|9
105aa3|1050|0|0|0|-1|1|U|-1|-1|-1|-1|8x10|3|39|3|18|2|52|9
105aa3|1051|0|0|0|-1|1|U|-1|-1|-1|-1|8x10|3|40|3|18|2|52|9
106aa7|1052|End of Row 3, Primary trees|0|0|-1|1|Y|-1|-1|-1|-1|8x10|3|41|3|19|2|52|9
dn34|1053|Start row 3, Secondary trees (was col 42, now col 47 with new trees added in gaps)|0|0|-1|1|U|-1|-1|-1|-1|8x10|3|42|3|20|2|52|9
11ab1|1054|0|0|0|-1|1|U|-1|-1|-1|-1|8x10|3|43|3|20|2|52|9
23ba18|1055|Was incorrectly named 14b30.|0|0|-1|1|U|-1|-1|-1|-1|8x10|3|44|3|21|2|52|9
3bc3|1056|Redish leaves/stems, weak?|0|0|-1|1|U|-1|-1|-1|-1|8x10|3|45|3|22|2|52|9
dn34|1057|Very redish, weak? ELD|0|0|-1|1|U|-1|-1|-1|-1|8x10|3|46|3|22|2|52|9
2b29|1058|stem broken|0|animal|-1|0|U|-1|-1|-1|-1|8x10|3|47|3|23|2|52|9
2b29|1059|0|0|0|-1|1|U|-1|-1|-1|-1|8x10|3|48|3|20|2|52|9
14b3|1060|Was incorrectly named 14b30.|0|0|-1|1|U|-1|-1|-1|-1|8x10|3|49|3|21|2|52|9
2b4|1061|Redish leaves/stems, weak?|0|0|-1|1|U|-1|-1|-1|-1|8x10|3|50|3|22|2|52|9
2b4|1062|Very redish, weak? ELD|0|0|-1|1|U|-1|-1|-1|-1|8x10|3|51|3|22|2|52|9
2b25|1063|stem broken (End, was col 47, now col 52) (was 22bg8 replaced 3/22/18)|0|animal|-1|0|U|-1|-1|-1|-1|8x10|3|52|3|23|2|52|9
14b17|1064|0|0|0|-1|1|U|-1|-1|-1|-1|8x10|3|53|3|24|2|52|9
14b21|1065|deer broken, Was 23ba5, replaced 3/22/18)|0|animal|-1|0|U|-1|-1|-1|-1|8x10|3|54|3|25|2|52|9
11ab11|1066|0|0|0|-1|1|U|-1|-1|-1|-1|8x10|3|55|3|26|2|52|9
106aa3|1067|ELD|0|0|-1|1|U|-1|-1|-1|-1|8x10|3|56|3|27|2|52|9
22bg7|1068|End of Row 3, Secondary trees|0|0|-1|1|U|-1|-1|-1|-1|8x10|3|57|3|28|2|52|9
dn34|1069|Start 2017 row 4 Primary clones|0|0|-1|1|U|-1|-1|-1|-1|8x10|4|1|4|1|2|52|9
dn34|1070|0|0|0|-1|1|U|-1|-1|-1|-1|8x10|4|2|4|1|2|52|9
dn34|1071|0|0|0|-1|1|U|-1|-1|-1|-1|8x10|4|3|4|1|2|52|9
7bt1|1072|0|0|0|-1|1|U|-1|-1|-1|-1|8x10|4|4|4|2|2|52|9
7bt1|1073|0|0|0|-1|1|Y|-1|-1|-1|-1|8x10|4|5|4|2|2|52|9
3bc3|1074|0|0|0|-1|1|Y|-1|-1|-1|-1|8x10|4|6|4|3|2|52|9
3bc3|1075|0|0|0|-1|1|U|-1|-1|-1|-1|8x10|4|7|4|3|2|52|9
8bg9|1076|0|0|0|-1|1|Y|-1|-1|-1|-1|8x10|4|8|4|4|2|52|9
8bg9|1077|0|0|0|-1|1|U|-1|-1|-1|-1|8x10|4|9|4|4|2|52|9
2b6|1078|0|0|0|-1|1|Y|-1|-1|-1|-1|8x10|4|10|4|5|2|52|9
2b6|1079|0|0|0|-1|1|U|-1|-1|-1|-1|8x10|4|11|4|5|2|52|9
8gb2|1080|0|0|0|-1|1|U|-1|-1|-1|-1|8x10|4|12|4|6|2|52|9
23ba20|1081|deer broken, was 8bg2, replaced on 3/22/18 3/4 inch dia, curly|0|animal|-1|1|U|-1|-1|-1|-1|8x10|4|13|4|6|2|52|9
2b71|1082|droopy form|0|0|-1|1|N|-1|-1|-1|-1|8x10|4|14|4|7|2|52|9
2b71|1083|droopy form|0|0|-1|1|N|-1|-1|-1|-1|8x10|4|15|4|7|2|52|9
18bg2|1084|0|0|0|-1|1|U|-1|-1|-1|-1|8x10|4|16|4|8|2|52|9
23ba20|1085|deer broken, was 18bg2, replaced on 3/22/18 (1/4 dia)|0|animal|-1|1|U|-1|-1|-1|-1|8x10|4|17|4|8|2|52|9
18bg25|1086|0|0|0|-1|1|U|-1|-1|-1|-1|8x10|4|18|4|9|2|52|9
18bg25|1087|0|0|0|-1|1|U|-1|-1|-1|-1|8x10|4|19|4|9|2|52|9
2b21|1088|0|0|0|-1|1|U|-1|-1|-1|-1|8x10|4|20|4|10|2|52|9
2b21|1089|Weak, 8 inches of growth.|0|0|-1|1|N|-1|-1|-1|-1|8x10|4|21|4|10|2|52|9
a502|1090|0|0|0|-1|1|U|-1|-1|-1|-1|8x10|4|22|4|11|2|52|9
1bw6|1091|0|0|0|-1|1|Y|-1|-1|-1|-1|8x10|4|23|4|12|2|52|9
1bw6|1092|0|0|0|-1|1|Y|-1|-1|-1|-1|8x10|4|24|4|12|2|52|9
23ba15|1093|0|0|0|-1|1|Y|-1|-1|-1|-1|8x10|4|25|4|13|2|52|9
23ba15|1094|0|0|0|-1|1|U|-1|-1|-1|-1|8x10|4|26|4|13|2|52|9
22bg1|1095|0|0|0|-1|1|U|-1|-1|-1|-1|8x10|4|27|4|14|2|52|9
22bg1|1096|0|0|0|-1|1|U|-1|-1|-1|-1|8x10|4|28|4|14|2|52|9
23ba18|1097|0|0|0|-1|1|U|-1|-1|-1|-1|8x10|4|29|4|15|2|52|9
23ba18|1098|0|0|0|-1|1|U|-1|-1|-1|-1|8x10|4|30|4|15|2|52|9
14b31|1099|0|0|0|-1|1|U|-1|-1|-1|-1|8x10|4|31|4|16|2|52|9
14b31|1100|0|0|0|-1|1|U|-1|-1|-1|-1|8x10|4|32|4|16|2|52|9
20bs1|1101|wide|0|0|-1|1|U|-1|-1|-1|-1|8x10|4|33|4|17|2|52|9
20bs1|1102|0|0|0|-1|1|U|-1|-1|-1|-1|8x10|4|34|4|17|2|52|9
23ba10|1103|0|0|0|-1|1|U|-1|-1|-1|-1|8x10|4|35|4|18|2|52|9
23ba10|1104|0|0|0|-1|1|U|-1|-1|-1|-1|8x10|4|36|4|18|2|52|9
105aa5|1105|0|0|0|-1|1|U|-1|-1|-1|-1|8x10|4|37|4|19|2|52|9
105aa5|1106|0|0|0|-1|1|U|-1|-1|-1|-1|8x10|4|38|4|19|2|52|9
100aa11|1107|0|0|0|-1|1|U|-1|-1|-1|-1|8x10|4|39|4|20|2|52|9
100aa11|1108|Was end of Row 4, Primary trees|0|0|-1|1|Y|-1|-1|-1|-1|8x10|4|40|4|20|2|52|9
2b25|1109|Added new on 3/22/18.|0|0|-1|1|Y|-1|-1|-1|-1|8x10|4|41|4|20|2|52|9
14b10|1110|Added new on 3/22/18.|0|0|-1|1|U|-1|-1|-1|-1|8x10|4|42|4|21|2|52|9
a502|1111|Added new on 3/22/18.|0|0|-1|1|Y|-1|-1|-1|-1|8x10|4|43|4|22|2|52|9
2b13|1112|End of Row 4, Primary trees, Added new on 3/22/18.|0|0|-1|1|U|-1|-1|-1|-1|8x10|4|44|4|23|2|52|9
11ab22|1113|Start row 4, Secondary planting. Deer browsed. Was gg7 replaced on 3/22/18, 10mm|0|0|-1|0|U|-1|-1|-1|-1|8x10|4|50|4|24|2|52|9
20bs8|1114|deer browsed. Was gg7 replaced on 3/22/18|0|0|-1|0|U|-1|-1|-1|-1|8x10|4|51|4|24|2|52|9
20bs1|1115|deer browsed. Was gg7 replaced on 3/22/18|0|0|-1|0|U|-1|-1|-1|-1|8x10|4|52|4|24|2|52|9
16ab8|1116|stem destroyed, by wood chuck hole. Was 23ba2 replaced 3/22/18|0|0|-1|0|U|-1|-1|-1|-1|8x10|4|53|4|25|2|52|9
2b25|1117|was 104aa12, replaced 3/22/18|0|0|-1|1|U|-1|-1|-1|-1|8x10|4|54|4|26|2|52|9
20bs6|1118|0|0|0|-1|1|U|-1|-1|-1|-1|8x10|4|55|4|27|2|52|9
20bs8|1119|0|0|0|-1|1|Y|-1|-1|-1|-1|8x10|4|56|4|28|2|52|9
11ab3|1120|0|0|0|-1|1|U|-1|-1|-1|-1|8x10|4|57|4|29|2|52|9
106aa1|1121|0|0|0|-1|1|Y|-1|-1|-1|-1|8x10|4|58|4|30|2|52|9
20bs5|1122|0|0|0|-1|1|U|-1|-1|-1|-1|8x10|4|59|4|31|2|52|9
107aa7|1123|End of Row 4, Secondary trees|0|0|-1|1|U|-1|-1|-1|-1|8x10|4|60|4|32|2|52|9
northfox|1124|Start of Row 5, mix of trees|0|0|-1|1|U|0.5|-1|-1|-1|8x8|5|1|5|1|3|52|9
14b31|1125|0|0|0|-1|1|U|0.7|-1|-1|-1|8x8|5|2|5|2|3|52|9
dn34|1126|0|0|0|-1|1|U|1.2|-1|-1|-1|8x8|5|3|5|3|3|52|9
1bw6|1127|0|0|0|-1|1|U|0.4|-1|-1|-1|8x8|5|4|5|4|3|52|9
23ba35|1128|0|0|0|-1|1|U|0.9|-1|-1|-1|8x8|5|5|5|5|3|52|9
dn34|1129|0|0|0|-1|1|U|1.3|-1|-1|-1|8x8|5|6|5|6|3|52|9
11ab31|1130|0|0|0|-1|1|U|0.9|-1|-1|-1|8x8|5|7|5|7|3|52|9
23ba33|1131|0|0|0|-1|1|U|0.9|-1|-1|-1|8x8|5|8|5|8|3|52|9
7b21|1132|0|0|0|-1|1|U|0.8|-1|-1|-1|8x8|5|9|5|9|3|52|9
25r14|1133|0|0|0|-1|1|U|0.8|-1|-1|-1|8x8|5|10|5|10|3|52|9
aa4102|1134|0|0|0|-1|1|U|0.8|-1|-1|-1|8x8|5|11|5|11|3|52|9
14b7|1135|0|0|0|-1|1|U|1|-1|-1|-1|8x8|5|12|5|12|3|52|9
8bg3|1136|0|0|0|-1|1|U|0.8|-1|-1|-1|8x8|5|13|5|13|3|52|9
25r4|1137|0|0|0|-1|1|U|0.7|-1|-1|-1|8x8|5|14|5|14|3|52|9
23ba15|1138|0|0|0|-1|1|U|1.3|-1|-1|-1|8x8|5|15|5|15|3|52|9
25r2|1139|0|0|0|-1|1|U|1.2|-1|-1|-1|8x8|5|16|5|16|3|52|9
3bc5|1140|0|0|0|-1|1|U|1|-1|-1|-1|8x8|5|17|5|17|3|52|9
2b25|1141|End of Row 5, Mixed trees|0|0|-1|1|U|0.8|-1|-1|-1|8x8|5|1|5|18|3|52|9
23ba37|1142|Start of Row 6, mix of trees|0|0|-1|1|U|0.8|-1|-1|-1|8x8|6|2|5|19|3|52|9
1bw6|1143|0|0|0|-1|1|U|0.9|-1|-1|-1|8x8|6|3|5|20|3|52|9
1bw6|1144|0|0|0|-1|1|U|0.6|-1|-1|-1|8x8|6|4|5|21|3|52|9
2b25|1145|0|0|0|-1|1|U|0.8|-1|-1|-1|8x8|6|5|5|22|3|52|9
14b61|1146|0|0|0|-1|1|U|0.9|-1|-1|-1|8x8|6|6|5|23|3|52|9
2b71|1147|0|0|0|-1|1|U|0.8|-1|-1|-1|8x8|6|7|5|24|3|52|9
15b8|1148|0|0|0|-1|1|U|0.8|-1|-1|-1|8x8|6|8|5|25|3|52|9
dn34|1149|0|0|0|-1|1|U|1.1|-1|-1|-1|8x8|6|9|5|26|3|52|9
4ab4|1150|0|0|0|-1|1|U|0.9|-1|-1|-1|8x8|6|10|5|27|3|52|9
c173|1151|0|0|0|-1|1|U|0.8|-1|-1|-1|8x8|6|11|5|28|3|52|9
23ba15|1152|0|0|0|-1|1|U|1.1|-1|-1|-1|8x8|6|12|5|29|3|52|9
25r7|1153|0|0|0|-1|1|U|1|-1|-1|-1|8x8|6|13|5|30|3|52|9
23ba10|1154|0|0|0|-1|1|U|0.8|-1|-1|-1|8x8|6|14|5|31|3|52|9
25r19|1155|0|0|0|-1|1|U|1.7|-1|-1|-1|8x8|6|15|5|32|3|52|9
23ba21|1156|0|0|0|-1|1|U|0.9|-1|-1|-1|8x8|6|16|5|33|3|52|9
23ba2|1157|Curly|0|0|-1|1|U|1.2|-1|-1|-1|8x8|6|17|5|34|3|52|9
